ride_name,ride_id,bike,ride_distance,ride_moving_time,ride_elapsed_time,ride_elevation_gain,ride_start_time,segment_id
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,17427654
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,1042067
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,12046898
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,9367684
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,10120694
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,9161068
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,19445439
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,8289617
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,5104911
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,20634875
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,12875747
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,9824381
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,4109585
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,8486352
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,15168250
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,4241581
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,2869467
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,7555201
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,1395252
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,710386
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,2387058
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,656121
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,7931082
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,10758181
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,5960963
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,10758281
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,769109
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,4819541
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,17346188
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,656122
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,769116
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,18531852
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,673840
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,769120
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,1304545
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,4894536
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,15328034
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,4260473
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,14820634
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,5942538
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,2648344
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,10510183
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,1303299
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,17728078
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,1159948
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,20803495
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,17637011
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,11525308
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,7409660
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,8351229
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,17244218
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,17662757
Solo,1919417613,Space Unicorn,16621.90 m,0 days 01:22:15.000000000,0 days 01:31:40.000000000,375.00 m,2018-10-21 10:09:24,18214816
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,12703062
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,2613864
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,2655997
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,8351229
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,17244218
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,18214816
Sunshiny Day with the A Team,1919672442,Space Unicorn,10490.90 m,0 days 00:54:33.000000000,0 days 01:23:01.000000000,7.20 m,2018-10-21 12:08:57,17662757
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,645355
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,14344158
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,14417337
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,9322510
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10856212
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,4327160
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,1472612
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,4493390
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17186234
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,21117418
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,14716360
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,794216
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,646769
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17898369
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,7175332
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,1042067
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17427672
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17427654
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,12046898
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,20409540
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,13615787
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120694
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,9161068
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,8289617
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,12875747
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,9824381
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,4109585
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,12612318
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,2697222
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,1873937
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120664
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10255202
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120747
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,8154428
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,644379
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,7410674
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,18876814
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,649639
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,15964527
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,1441974
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,21689831
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,3133307
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,15016624
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,13078095
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,15587016
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,2192950
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17939208
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17614139
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17494597
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,12730588
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,13441864
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120710
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,2575203
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,21373018
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120727
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17614178
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,4996352
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,8299066
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,17376055
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,10120764
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,2625554
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,8595059
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,1267361
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,3965883
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,20831165
GiddyDown,1921485931,Space Unicorn,18061.70 m,0 days 01:40:52.000000000,0 days 01:44:05.000000000,721.30 m,2018-10-22 13:32:56,2387058
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,652243
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,1423031
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,2576901
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,15506801
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,7554988
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,7720147
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,2419037
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,18261241
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,9754439
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,20426718
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,4229286
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,2891069
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,20420049
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,1334081
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,7561454
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,15167992
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,1169575
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,4291111
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,5190882
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,12426055
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,12426027
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,5995521
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,1304690
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,8381139
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,5756126
Three Sisters,1927001563,Space Unicorn,13412.50 m,0 days 01:35:28.000000000,0 days 02:02:53.000000000,343.40 m,2018-10-25 09:58:48,12463957
